order_id,order_item_id,sku,price,quantity
983,3,SKU_352,3358.0,2.0
12380,3,SKU390,100.0,2.0
19619,2,SKU_1079,1736.0,2.0
10184,2,SKU_359,999.99,1.0
8020,1,SKU331,100.0,0.0
8934,2,SKU828,0.0,2.0
14597,3,NAN,0.0,2.0
2540,2,SKU-1185,0.0,0.0
795,3,SKU365,999.99,2.0
13298,1,SKU-1081,3807.0,2.0
15941,1,SKU100,0.0,2.0
15091,4,SKU155,0.0,2.0
3066,1,SKU_89,999.99,0.0
11,2,SKU_626,0.0,1.0
6035,2,SKU_925,0.0,0.0
11083,2,SKU-790,100.0,1.0
13378,4,SKU_965,3539.0,2.0
15995,1,SKU_705,3791.0,0.0
12667,2,SKU-538,0.0,0.0
11374,1,SKU483,999.99,2.0
7430,2,SKU419,999.99,0.0
13022,2,SKU850,1331.0,2.0
3639,4,SKU_1022,2538.0,2.0
15337,1,SKU_346,0.0,2.0
2136,4,SKU587,0.0,1.0
7731,4,SKU665,999.99,2.0
7198,2,SKU1127,999.99,2.0
9320,3,SKU689,0.0,0.0
7944,2,NAN,100.0,2.0
17310,2,SKU-1017,0.0,1.0
19867,2,SKU_269,0.0,2.0
4012,1,NAN,3300.0,2.0
5534,2,SKU_870,3991.0,1.0
11597,2,NAN,0.0,2.0
74,4,SKU_781,0.0,2.0
10936,1,SKU124,0.0,2.0
15242,1,SKU_106,0.0,0.0
13855,2,SKU_942,999.99,0.0
2016,3,SKU441,0.0,2.0
16897,3,SKU95,100.0,2.0
12029,1,SKU1146,2232.0,0.0
10831,4,SKU1010,999.99,0.0
18314,4,SKU779,999.99,1.0
17136,2,SKU-369,100.0,0.0
8151,1,NAN,1617.0,1.0
64,2,SKU-1069,0.0,0.0
4366,2,SKU800,100.0,2.0
14309,2,SKU_610,100.0,0.0
8236,1,SKU63,0.0,1.0
2427,1,SKU_859,0.0,2.0
7273,4,SKU633,0.0,1.0
5783,1,SKU368,999.99,1.0
12560,2,SKU256,999.99,1.0
6618,2,SKU_94,1668.0,0.0
8840,2,NAN,0.0,0.0
4036,1,SKU411,999.99,1.0
17001,1,SKU606,3337.0,2.0
19945,1,SKU439,2614.0,0.0
18744,2,SKU786,0.0,0.0
4724,2,SKU450,0.0,2.0
8144,2,SKU_899,2043.0,1.0
10042,1,NAN,100.0,0.0
3287,2,NAN,100.0,2.0
17910,1,SKU-1169,0.0,2.0
12847,1,SKU_568,0.0,1.0
15516,1,SKU779,100.0,2.0
141,2,SKU69,4778.0,0.0
8882,4,SKU435,1522.0,0.0
11357,3,SKU303,0.0,1.0
3939,3,SKU1160,999.99,0.0
1112,4,SKU21,3659.0,1.0
5457,1,SKU_217,999.99,0.0
16364,4,NAN,100.0,2.0
16749,2,SKU-1046,0.0,0.0
14158,1,SKU_334,0.0,2.0
2556,3,SKU_292,1934.0,2.0
9994,2,SKU41,881.0,2.0
4901,2,SKU-655,0.0,0.0
5275,1,NAN,0.0,2.0
14228,1,SKU_552,0.0,1.0
16943,3,SKU_529,2661.0,2.0
7901,1,SKU1120,4855.0,1.0
935,2,SKU-686,0.0,2.0
17891,2,SKU1007,3040.0,0.0
5543,2,SKU559,100.0,1.0
15466,1,SKU-641,3973.0,2.0
3928,2,NAN,1370.0,1.0
10418,2,SKU_196,999.99,2.0
13918,1,SKU-554,999.99,2.0
17191,2,SKU_656,3411.0,0.0
8061,2,SKU_745,100.0,2.0
12542,1,SKU_440,999.99,2.0
19364,4,NAN,999.99,1.0
4568,1,SKU-769,100.0,2.0
10299,2,NAN,100.0,1.0
11907,1,SKU385,999.99,0.0
1579,3,SKU-371,4057.0,0.0
14131,2,SKU_77,3779.0,2.0
13132,1,SKU_97,664.0,0.0
13860,2,SKU-634,261.0,2.0
3237,1,SKU1076,999.99,2.0
5766,4,SKU_1184,1554.0,2.0
13489,3,SKU670,0.0,1.0
5957,1,NAN,2791.0,2.0
13288,2,SKU946,0.0,2.0
1186,3,SKU234,999.99,0.0
5368,2,NAN,999.99,1.0
3344,2,SKU1142,2078.0,1.0
5845,3,SKU777,100.0,0.0
8075,2,SKU484,841.0,1.0
15969,2,SKU-832,0.0,0.0
14937,2,SKU376,100.0,1.0
4369,2,SKU-996,977.0,2.0
2164,1,SKU7,3118.0,0.0
10492,1,SKU997,1646.0,2.0
4873,3,SKU-430,3943.0,0.0
5855,2,NAN,0.0,2.0
6358,1,NAN,3429.0,0.0
8278,1,SKU839,0.0,1.0
16435,1,SKU494,100.0,0.0
15007,2,SKU689,0.0,0.0
10515,3,SKU979,0.0,2.0
17655,4,SKU-1064,209.0,0.0
9807,1,NAN,100.0,0.0
14954,2,NAN,999.99,2.0
14385,3,SKU_334,999.99,1.0
11820,1,SKU130,999.99,2.0
15175,1,SKU1095,493.0,2.0
16005,4,SKU820,0.0,0.0
6449,2,NAN,2104.0,0.0
15446,3,SKU228,100.0,2.0
12932,3,SKU_1101,0.0,1.0
12861,2,SKU-117,3570.0,1.0
13890,2,NAN,999.99,2.0
14911,2,SKU_701,165.0,1.0
2958,1,SKU829,999.99,2.0
12204,4,SKU_104,526.0,1.0
19163,2,SKU_803,4238.0,0.0
2284,2,NAN,999.99,0.0
18051,4,SKU71,0.0,0.0
4446,4,NAN,0.0,2.0
8994,4,SKU_337,100.0,2.0
12799,2,SKU_705,2271.0,2.0
8898,1,NAN,3930.0,0.0
8521,3,SKU272,0.0,0.0
12856,2,SKU1156,999.99,0.0
4328,3,SKU390,999.99,1.0
5050,4,SKU_900,3743.0,0.0
8201,2,SKU_808,0.0,1.0
13033,1,SKU124,999.99,2.0
8326,1,NAN,1914.0,2.0
10043,1,SKU1104,999.99,1.0
6478,1,SKU306,3828.0,2.0
16523,2,SKU_904,0.0,2.0
15137,1,SKU1011,2908.0,2.0
6310,2,SKU2,195.0,0.0
12683,2,NAN,0.0,2.0
3412,2,NAN,0.0,1.0
7706,1,NAN,842.0,2.0
12725,2,SKU1086,100.0,2.0
331,4,SKU-730,0.0,2.0
15138,1,NAN,999.99,1.0
12580,4,SKU-80,0.0,0.0
2032,3,SKU_891,100.0,0.0
5521,3,SKU_870,100.0,1.0
9194,2,SKU-225,0.0,0.0
18065,3,SKU-710,0.0,2.0
11998,1,SKU_932,100.0,0.0
5041,1,SKU_1066,100.0,2.0
12844,1,SKU_591,795.0,0.0
9795,1,SKU_293,2457.0,1.0
4183,1,SKU173,1739.0,2.0
143,3,NAN,0.0,0.0
16119,2,NAN,999.99,2.0
763,1,SKU-1173,0.0,0.0
7856,1,SKU_39,2431.0,0.0
17021,2,NAN,0.0,0.0
14094,1,SKU979,2876.0,0.0
15010,2,NAN,999.99,0.0
2680,2,SKU251,1798.0,0.0
1097,1,SKU-787,100.0,0.0
17456,2,SKU1175,100.0,1.0
19223,1,SKU211,999.99,0.0
15106,1,SKU-518,999.99,2.0
8851,3,SKU_658,0.0,2.0
16438,2,SKU326,1702.0,0.0
13294,1,SKU680,999.99,2.0
18355,4,SKU-830,0.0,0.0
16512,1,SKU1070,687.0,0.0
1845,2,SKU770,3752.0,2.0
8427,3,SKU34,628.0,0.0
2636,2,SKU1006,0.0,2.0
10802,4,NAN,100.0,1.0
7300,2,NAN,0.0,0.0
14257,2,SKU875,1566.0,2.0
13087,3,SKU_1084,999.99,2.0
13876,3,NAN,4571.0,2.0
4218,4,SKU-168,999.99,1.0
9666,2,SKU-1148,999.99,2.0
8998,2,NAN,3670.0,1.0
6035,3,SKU19,100.0,0.0
17869,3,SKU-989,981.0,0.0
13706,1,NAN,999.99,2.0
3883,1,NAN,4054.0,2.0
17184,1,SKU-55,0.0,0.0
8265,1,NAN,2584.0,2.0
19881,1,SKU_1034,999.99,2.0
8425,1,SKU1040,0.0,2.0
17642,2,NAN,0.0,2.0
5745,3,SKU755,100.0,2.0
19993,3,SKU_622,999.99,1.0
16982,2,SKU813,999.99,2.0
15874,1,SKU82,100.0,0.0
4121,4,SKU32,0.0,1.0
15339,1,SKU-286,999.99,1.0
11210,1,SKU525,999.99,2.0
16266,4,SKU-1099,0.0,1.0
18336,1,SKU_821,2914.0,0.0
11616,2,SKU_192,3602.0,2.0
9651,1,SKU265,0.0,0.0
8604,1,NAN,999.99,0.0
13101,1,NAN,4560.0,2.0
4400,3,SKU-527,100.0,0.0
11482,3,SKU1143,999.99,0.0
2011,4,SKU-670,100.0,2.0
7852,2,NAN,2111.0,2.0
16273,1,SKU_960,1527.0,1.0
2602,3,SKU407,1848.0,1.0
19997,4,SKU1040,0.0,2.0
13019,1,SKU279,0.0,0.0
3204,3,SKU99,0.0,2.0
9755,1,SKU610,2547.0,0.0
10184,1,SKU_979,0.0,0.0
18078,2,SKU_650,0.0,0.0
7895,3,NAN,0.0,1.0
16013,3,SKU-1063,0.0,2.0
2699,2,NAN,0.0,0.0
12029,4,SKU5,100.0,2.0
13765,2,SKU1089,4283.0,1.0
16199,4,NAN,526.0,0.0
9609,2,SKU50,999.99,1.0
3756,2,NAN,0.0,2.0
10819,3,SKU_930,100.0,2.0
550,4,SKU_718,4107.0,2.0
13487,2,SKU65,100.0,1.0
18256,3,SKU-1143,3125.0,1.0
15972,4,SKU-284,100.0,1.0
11307,1,NAN,4936.0,2.0
633,1,NAN,0.0,0.0
5319,2,SKU_1102,0.0,2.0
6301,2,NAN,100.0,1.0
10729,2,SKU634,0.0,0.0
8201,1,SKU-384,2577.0,2.0
10007,2,SKU-533,3120.0,1.0
6396,1,SKU852,0.0,0.0
7734,3,SKU310,1888.0,0.0
6912,1,SKU648,0.0,0.0
4176,2,SKU139,999.99,2.0
7089,2,SKU1030,100.0,0.0
5622,4,SKU_786,310.0,2.0
7342,1,SKU301,0.0,0.0
3807,2,NAN,100.0,0.0
15554,3,SKU_216,0.0,2.0
12243,4,SKU_144,100.0,0.0
14060,3,SKU-643,0.0,0.0
16600,1,SKU440,0.0,2.0
7697,2,NAN,0.0,2.0
10640,1,SKU589,0.0,2.0
10131,1,SKU619,0.0,2.0
6508,1,SKU-1156,0.0,0.0
19101,1,SKU_878,0.0,2.0
17866,1,NAN,100.0,0.0
14698,2,NAN,999.99,2.0
6849,1,SKU-897,1057.0,2.0
6037,3,SKU_1075,1877.0,2.0
3679,2,NAN,4904.0,2.0
9544,2,SKU_819,100.0,0.0
1909,2,SKU749,999.99,1.0
6924,1,SKU137,0.0,1.0
2866,4,SKU816,0.0,2.0
3061,1,SKU675,1442.0,0.0
13613,2,NAN,3125.0,2.0
17052,2,NAN,3629.0,1.0
19248,2,SKU77,3657.0,2.0
16463,1,SKU715,4737.0,2.0
17844,4,SKU523,0.0,0.0
14491,1,SKU_1114,0.0,1.0
15077,2,SKU-1182,2915.0,0.0
8231,3,SKU380,2165.0,1.0
18253,2,SKU851,2332.0,2.0
2315,2,SKU512,999.99,2.0
6901,3,NAN,100.0,1.0
9346,4,SKU-338,100.0,1.0
368,4,SKU-968,0.0,2.0
5281,1,NAN,4515.0,2.0
6341,2,SKU676,918.0,2.0
11046,1,SKU-860,0.0,2.0
11793,2,NAN,999.99,2.0
6438,1,SKU_214,100.0,2.0
6480,3,SKU_935,0.0,0.0
6135,3,SKU_736,3644.0,2.0
9805,1,SKU815,3424.0,2.0
12884,2,SKU1061,2653.0,0.0
10137,1,SKU470,0.0,1.0
8617,1,SKU458,100.0,1.0
10461,1,SKU_728,3653.0,2.0
15959,3,NAN,999.99,0.0
14598,2,SKU384,759.0,0.0
15823,2,SKU_142,0.0,1.0
1464,1,NAN,0.0,1.0
9181,1,SKU249,100.0,1.0
9739,3,NAN,0.0,2.0
5620,1,NAN,2977.0,0.0
11982,3,SKU868,100.0,0.0
6534,1,SKU-1068,100.0,1.0
7376,2,SKU867,1643.0,2.0
14251,1,SKU455,3658.0,2.0
17379,1,NAN,999.99,2.0
9492,3,NAN,454.0,0.0
3846,1,NAN,0.0,2.0
639,1,NAN,0.0,0.0
16056,4,SKU-989,0.0,0.0
17798,1,SKU-118,999.99,0.0
1735,1,SKU_1042,4148.0,1.0
12256,4,SKU1079,0.0,2.0
5845,1,SKU956,0.0,2.0
6483,2,SKU282,994.0,0.0
15471,1,SKU_501,2885.0,2.0
14050,3,SKU-1124,0.0,0.0
19261,1,SKU886,100.0,0.0
1946,1,SKU-147,3961.0,2.0
2161,2,NAN,288.0,2.0
15328,1,NAN,0.0,2.0
18745,3,SKU976,999.99,2.0
13010,2,SKU120,2092.0,2.0
16256,1,SKU810,243.0,2.0
17720,1,NAN,0.0,1.0
11258,4,SKU-815,999.99,2.0
16635,1,SKU1156,999.99,0.0
16990,3,SKU78,0.0,0.0
9248,1,SKU_26,0.0,0.0
10669,2,SKU211,2113.0,0.0
6844,3,SKU637,0.0,0.0
14086,2,SKU-494,100.0,0.0
9118,4,SKU-324,999.99,0.0
4628,3,NAN,100.0,2.0
12827,2,SKU1034,100.0,0.0
13004,3,SKU-487,4835.0,0.0
12981,2,SKU930,999.99,0.0
7145,1,NAN,0.0,2.0
12828,1,SKU-904,0.0,1.0
18195,1,SKU_325,999.99,1.0
12099,3,NAN,0.0,2.0
19542,1,NAN,100.0,0.0
11394,1,SKU531,4439.0,0.0
10424,1,SKU833,100.0,2.0
10786,2,SKU408,0.0,1.0
2285,4,SKU-814,100.0,1.0
16460,2,NAN,1281.0,0.0
1835,2,SKU813,0.0,0.0
2414,2,NAN,999.99,2.0
18306,3,SKU_411,1369.0,0.0
3100,2,SKU_904,0.0,0.0
14433,1,SKU-1027,999.99,2.0
4895,3,NAN,0.0,1.0
13782,2,SKU_132,100.0,2.0
7916,1,SKU142,100.0,2.0
15904,2,SKU277,0.0,0.0
12222,1,SKU_1151,0.0,0.0
11619,2,NAN,0.0,1.0
1465,2,SKU-722,0.0,2.0
83,3,NAN,999.99,0.0
15703,4,SKU_1039,0.0,0.0
17544,1,SKU_473,999.99,2.0
1786,1,NAN,999.99,0.0
6374,2,SKU729,2589.0,0.0
15036,3,SKU-385,0.0,0.0
15177,1,SKU857,999.99,0.0
2294,2,NAN,0.0,0.0
1923,1,SKU_196,818.0,0.0
15190,4,SKU720,999.99,2.0
459,1,SKU1148,4740.0,0.0
17481,3,SKU352,100.0,2.0
15732,2,SKU_574,384.0,0.0
2435,1,NAN,999.99,2.0
18729,3,NAN,0.0,2.0
13643,2,NAN,0.0,2.0
16018,1,NAN,1204.0,1.0
1054,4,NAN,0.0,0.0
5906,2,SKU324,100.0,2.0
9424,4,NAN,100.0,1.0
11081,3,SKU-710,0.0,1.0
12837,1,SKU871,999.99,0.0
18211,2,SKU1153,4501.0,0.0
15792,1,SKU_442,0.0,0.0
18073,2,SKU533,0.0,0.0
7140,3,NAN,3197.0,0.0
2950,4,NAN,2918.0,0.0
10193,1,SKU669,2374.0,0.0
2967,2,SKU998,1083.0,0.0
12030,4,SKU-970,0.0,0.0
8148,1,SKU_1099,100.0,0.0
12683,4,SKU-1063,100.0,0.0
9462,1,SKU49,100.0,0.0
12057,1,SKU502,3890.0,0.0
4423,2,SKU483,0.0,0.0
7086,3,SKU395,2694.0,0.0
6434,3,SKU_172,1780.0,0.0
18962,2,SKU413,999.99,0.0
8398,3,SKU_751,4255.0,2.0
4038,1,SKU_188,999.99,0.0
14463,2,SKU337,1198.0,2.0
8036,2,SKU62,999.99,0.0
12239,1,SKU-511,0.0,2.0
11349,3,SKU17,0.0,1.0
13552,1,SKU991,1212.0,1.0
11820,2,SKU1180,0.0,0.0
15912,4,SKU_27,0.0,1.0
17732,1,SKU-337,1391.0,2.0
18522,3,SKU_306,0.0,2.0
4699,2,SKU_165,100.0,0.0
6397,1,SKU640,100.0,0.0
59,1,SKU_531,0.0,2.0
729,3,NAN,3849.0,0.0
465,2,SKU-385,4186.0,1.0
574,1,SKU997,3027.0,1.0
9366,2,SKU90,100.0,0.0
5265,1,SKU-1191,100.0,0.0
15566,3,NAN,0.0,2.0
7907,1,SKU-1043,4264.0,2.0
7930,3,SKU_117,999.99,2.0
5656,2,SKU661,0.0,2.0
2907,2,SKU268,100.0,0.0
4074,4,SKU-573,2941.0,0.0
8992,2,SKU1104,999.99,2.0
481,1,SKU_922,1104.0,1.0
12599,1,NAN,100.0,2.0
6505,3,SKU_614,3833.0,2.0
6516,1,NAN,337.0,2.0
1457,4,SKU-954,0.0,2.0
7644,2,SKU886,4639.0,0.0
6212,3,SKU577,1443.0,0.0
17409,1,SKU418,100.0,0.0
3708,3,NAN,100.0,2.0
2365,2,SKU819,2286.0,2.0
15356,2,SKU996,100.0,0.0
17760,1,SKU782,0.0,2.0
13880,3,NAN,0.0,2.0
19977,3,SKU448,999.99,2.0
15819,2,SKU1123,100.0,0.0
18635,2,SKU866,0.0,0.0
14597,2,SKU487,3288.0,0.0
8791,2,SKU-457,0.0,0.0
2758,1,SKU691,100.0,0.0
11730,2,SKU_375,999.99,2.0
15783,2,SKU_241,100.0,1.0
1190,1,SKU-854,0.0,2.0
3785,4,SKU150,999.99,2.0
9186,1,SKU32,999.99,2.0
17251,2,SKU305,1760.0,0.0
15190,3,SKU501,0.0,0.0
16226,1,SKU-697,2382.0,2.0
18844,4,SKU-99,4347.0,1.0
19677,4,SKU_995,0.0,0.0
18584,2,SKU1141,1297.0,1.0
5107,1,SKU-1026,100.0,2.0
18272,2,SKU_1147,2448.0,0.0
29,4,NAN,0.0,0.0
14719,1,SKU75,100.0,0.0
11866,1,SKU52,100.0,2.0
12882,1,SKU1131,4639.0,1.0
7949,3,NAN,0.0,2.0
18163,1,SKU963,999.99,2.0
11976,1,SKU_1022,100.0,1.0
1026,2,SKU765,4784.0,0.0
10689,2,SKU350,0.0,1.0
19475,1,SKU924,100.0,2.0
17883,3,SKU558,1168.0,0.0
2590,3,SKU463,0.0,2.0
8717,1,SKU-926,3173.0,0.0
16369,1,SKU_949,1057.0,2.0
6597,3,SKU-683,971.0,2.0
15654,1,SKU809,1566.0,0.0
5925,2,SKU769,4729.0,0.0
9943,3,SKU83,2094.0,0.0
2165,3,SKU960,1702.0,0.0
12542,3,SKU_871,0.0,2.0
2829,3,SKU5,821.0,2.0
19213,2,SKU931,3894.0,0.0
19454,3,SKU219,0.0,2.0
1047,3,SKU_482,0.0,0.0
16134,1,SKU120,0.0,0.0
12291,1,SKU-784,0.0,1.0
9349,3,SKU17,600.0,2.0
10930,2,SKU_17,0.0,2.0
189,3,SKU87,0.0,0.0
16869,1,SKU-888,999.99,2.0
2967,1,NAN,999.99,2.0
8289,1,SKU548,0.0,1.0
9720,2,SKU_1060,3703.0,2.0
5983,2,SKU143,999.99,2.0
15819,4,SKU_744,100.0,1.0
13555,3,SKU-938,0.0,0.0
8517,1,SKU37,0.0,2.0
17320,4,SKU167,1779.0,1.0
14264,2,SKU_446,0.0,2.0
1865,2,SKU_245,100.0,1.0
4893,1,SKU_415,2664.0,0.0
6870,2,SKU947,1326.0,2.0
18325,3,SKU817,100.0,0.0
16106,1,NAN,4418.0,1.0
3506,1,SKU483,999.99,2.0
10461,4,SKU_700,0.0,2.0
18770,1,NAN,0.0,0.0
2301,2,SKU404,0.0,2.0
16511,1,NAN,130.0,2.0
17643,2,SKU_394,4010.0,1.0
6369,2,SKU846,100.0,1.0
1849,2,SKU_79,0.0,0.0
14106,1,NAN,999.99,2.0
1277,1,NAN,0.0,0.0
10927,3,NAN,3330.0,0.0
9748,2,SKU-862,100.0,1.0
16838,1,SKU291,0.0,0.0
10391,2,SKU-664,0.0,0.0
19038,4,SKU934,999.99,0.0
4567,1,SKU_438,999.99,0.0
2458,3,SKU_425,100.0,2.0
4710,1,SKU1041,999.99,0.0
14050,1,SKU375,0.0,2.0
8071,1,NAN,0.0,2.0
7572,1,SKU_703,0.0,2.0
15290,1,SKU_741,222.0,1.0
12313,2,NAN,0.0,1.0
16246,2,NAN,0.0,2.0
9383,4,SKU-934,0.0,0.0
15052,3,NAN,0.0,2.0
8069,3,SKU674,999.99,2.0
9384,3,SKU_1000,0.0,1.0
11392,2,SKU642,999.99,0.0
12586,1,SKU151,0.0,1.0
19683,1,SKU-878,0.0,1.0
12089,2,SKU-348,0.0,2.0
19156,1,NAN,999.99,0.0
16718,4,SKU-169,1262.0,1.0
18956,2,SKU1093,999.99,2.0
1716,1,SKU521,1660.0,1.0
12037,2,SKU-795,3607.0,2.0
18123,2,SKU-441,0.0,0.0
10160,4,SKU193,3868.0,2.0
14371,2,SKU-1191,100.0,1.0
11065,3,SKU-142,100.0,1.0
8139,2,SKU_332,4195.0,2.0
16900,2,SKU_543,0.0,0.0
6864,2,SKU_776,3100.0,2.0
4232,4,SKU423,3959.0,0.0
12727,2,SKU_1001,0.0,2.0
13851,2,SKU-540,0.0,0.0
5359,1,SKU-292,0.0,2.0
6002,3,SKU202,999.99,2.0
803,3,NAN,0.0,2.0
2951,1,SKU911,1478.0,0.0
4628,1,NAN,999.99,0.0
13792,2,SKU688,3488.0,2.0
6747,1,SKU929,100.0,2.0
2870,2,SKU851,1951.0,0.0
52,1,SKU585,999.99,1.0
18348,1,SKU503,100.0,0.0
935,4,SKU867,0.0,2.0
17857,2,NAN,0.0,0.0
11378,2,SKU115,668.0,0.0
67,3,SKU517,0.0,0.0
9415,2,SKU-1057,999.99,0.0
13173,3,NAN,2461.0,2.0
12806,1,SKU797,100.0,0.0
5299,2,SKU875,0.0,2.0
17166,3,SKU651,0.0,0.0
7129,4,SKU_1068,100.0,1.0
5006,2,SKU_313,999.99,1.0
12063,1,SKU1169,0.0,2.0
15586,2,SKU_1047,269.0,2.0
19866,1,SKU_940,999.99,0.0
19281,4,SKU_576,0.0,2.0
12121,3,SKU_1022,999.99,0.0
7396,2,SKU813,4633.0,2.0
4908,2,SKU-1047,0.0,1.0
6217,4,SKU-1112,999.99,0.0
12450,2,SKU606,0.0,2.0
17784,1,NAN,1869.0,2.0
5230,1,SKU74,999.99,2.0
18944,1,SKU1159,999.99,0.0
5740,3,SKU_796,100.0,1.0
8226,3,SKU_828,0.0,2.0
15896,2,SKU724,4799.0,0.0
12887,2,SKU_283,640.0,0.0
16417,1,SKU_406,0.0,2.0
13741,1,SKU524,0.0,2.0
16937,1,SKU1049,3557.0,2.0
17501,1,NAN,100.0,0.0
8944,2,SKU-7,0.0,0.0
14754,1,SKU_1071,3442.0,2.0
6932,3,SKU947,2499.0,1.0
15278,4,NAN,4478.0,1.0
8120,2,SKU30,0.0,2.0
266,1,SKU_541,0.0,2.0
14496,1,SKU761,999.99,0.0
4936,1,SKU275,4199.0,2.0
4466,3,SKU116,693.0,0.0
15817,2,SKU686,999.99,0.0
9695,2,NAN,0.0,2.0
7940,4,SKU_1173,3325.0,2.0
16837,3,SKU_173,3323.0,0.0
10157,1,SKU1181,3924.0,0.0
7199,4,SKU306,100.0,2.0
3862,3,SKU-1155,2066.0,2.0
18469,1,SKU_925,0.0,0.0
7103,2,SKU867,100.0,1.0
5694,1,SKU301,0.0,0.0
4892,1,SKU862,0.0,2.0
18036,1,NAN,0.0,1.0
1709,3,SKU-1001,0.0,2.0
2631,4,SKU-573,0.0,0.0
5906,4,SKU-657,1705.0,2.0
14929,3,SKU1053,1585.0,0.0
17026,2,SKU_481,0.0,0.0
504,2,SKU827,944.0,2.0
12748,1,SKU188,100.0,0.0
9144,2,SKU_954,1557.0,1.0
11589,4,SKU968,100.0,2.0
6326,2,SKU-272,217.0,2.0
19438,1,NAN,100.0,1.0
16711,2,SKU-1031,0.0,2.0
6981,2,NAN,1909.0,0.0
12302,4,SKU-26,0.0,0.0
16862,1,SKU1146,0.0,1.0
6878,3,SKU695,100.0,1.0
129,2,NAN,0.0,0.0
2129,4,SKU958,0.0,0.0
18043,1,NAN,4525.0,2.0
18171,2,SKU1079,100.0,2.0
4549,1,SKU1039,0.0,0.0
5075,4,NAN,999.99,0.0
19937,3,NAN,100.0,1.0
7,2,SKU1193,635.0,2.0
7350,3,SKU1124,0.0,2.0
2814,1,SKU-556,3379.0,0.0
9517,3,SKU628,362.0,1.0
7376,1,SKU969,2326.0,0.0
17259,2,NAN,3662.0,2.0
917,1,SKU-925,1636.0,0.0
4836,1,NAN,100.0,0.0
7465,1,SKU-727,100.0,2.0
18131,1,SKU_337,2010.0,1.0
3723,1,SKU948,0.0,2.0
18529,1,NAN,100.0,2.0
16245,1,SKU_563,0.0,1.0
6874,1,SKU_287,100.0,2.0
8853,4,SKU-832,0.0,2.0
2950,2,SKU-51,2085.0,2.0
8985,2,SKU-1031,999.99,1.0
10031,3,SKU946,999.99,2.0
18440,2,SKU_957,0.0,2.0
9429,2,SKU1052,0.0,0.0
19453,2,NAN,0.0,2.0
4649,1,NAN,3002.0,2.0
4147,1,SKU687,780.0,2.0
19174,4,SKU_459,999.99,2.0
17107,2,SKU664,0.0,0.0
15268,3,SKU_261,0.0,1.0
12466,4,SKU951,999.99,1.0
13464,2,NAN,4089.0,2.0
12726,4,SKU1125,999.99,0.0
11736,1,SKU_777,3373.0,2.0
13771,1,SKU-282,0.0,1.0
5030,2,SKU-1165,100.0,2.0
7789,4,SKU796,100.0,2.0
7429,2,SKU_1004,2988.0,0.0
14715,2,SKU46,999.99,0.0
3629,1,SKU437,0.0,0.0
9076,1,SKU510,100.0,0.0
16648,3,SKU708,999.99,2.0
8751,3,NAN,1696.0,2.0
310,3,SKU_86,999.99,2.0
7940,3,NAN,999.99,0.0
19602,1,SKU_769,100.0,0.0
4451,3,SKU1152,2186.0,2.0
7768,1,SKU696,999.99,1.0
16954,3,SKU_428,1775.0,2.0
6682,2,NAN,0.0,0.0
18238,1,SKU708,0.0,2.0
17661,1,NAN,0.0,2.0
15959,2,SKU999,3399.0,2.0
10629,2,SKU1138,2085.0,0.0
12278,2,SKU-403,100.0,2.0
8181,1,SKU853,1517.0,2.0
2197,1,NAN,1768.0,0.0
6267,2,SKU144,0.0,0.0
26,1,SKU671,1246.0,0.0
14235,3,SKU600,0.0,0.0
8032,2,NAN,4347.0,0.0
16229,3,SKU-369,0.0,0.0
2316,1,SKU-287,0.0,0.0
1379,2,SKU1005,100.0,1.0
16035,1,SKU_1036,3901.0,1.0
9534,4,SKU146,999.99,2.0
16318,4,SKU500,100.0,0.0
9286,1,NAN,0.0,2.0
9552,2,SKU117,999.99,0.0
6858,3,SKU_1071,877.0,1.0
1578,2,SKU-161,3342.0,1.0
8159,1,SKU814,100.0,2.0
2425,2,SKU-1104,999.99,1.0
19331,3,SKU_553,4066.0,0.0
14026,3,SKU6,0.0,2.0
4388,2,SKU-468,0.0,0.0
17244,2,SKU_319,4662.0,1.0
15255,2,SKU1032,100.0,0.0
7600,2,SKU_774,3791.0,0.0
13131,2,SKU966,3669.0,2.0
4939,4,SKU_996,2021.0,2.0
17599,4,SKU_932,0.0,0.0
15537,1,NAN,0.0,2.0
9351,2,SKU588,0.0,1.0
4104,2,SKU_706,1089.0,2.0
17908,2,SKU1180,2807.0,2.0
173,4,SKU491,0.0,0.0
5073,1,SKU_1026,0.0,1.0
5394,1,SKU_673,100.0,2.0
7820,1,SKU-1087,0.0,1.0
4564,2,NAN,0.0,2.0
7822,1,NAN,0.0,2.0
13903,3,SKU-1132,0.0,0.0
8880,1,SKU668,3660.0,0.0
547,1,SKU832,0.0,0.0
19012,1,SKU1011,4546.0,2.0
5689,1,SKU513,999.99,1.0
7906,1,SKU131,999.99,0.0
12191,2,SKU92,999.99,0.0
10635,1,SKU_576,0.0,2.0
9264,1,SKU-51,100.0,2.0
19950,3,SKU361,0.0,0.0
464,1,SKU-566,0.0,0.0
13755,3,SKU_576,4507.0,2.0
17272,2,SKU652,0.0,0.0
2721,1,SKU167,4839.0,1.0
13828,1,SKU1134,100.0,2.0
13054,2,SKU_166,100.0,2.0
1468,2,NAN,100.0,2.0
12270,3,SKU974,0.0,0.0
15640,3,SKU-678,0.0,1.0
4745,3,SKU-195,0.0,1.0
6454,1,NAN,3907.0,0.0
